y,dow,doy,year,month,quarter,hour,weekday,woy,dom,date,season,ds,is_spring,is_summer,is_autumn,is_winter,is_weekend,is_weekday
1667.0,5,86,2010,3,1,3,Saturday,12,27,2010-03-27,2,03-27 03:00:00,True,False,False,False,True,False
1672.0,5,86,2010,3,1,4,Saturday,12,27,2010-03-27,2,03-27 04:00:00,True,False,False,False,True,False
1683.0,5,86,2010,3,1,5,Saturday,12,27,2010-03-27,2,03-27 05:00:00,True,False,False,False,True,False
1728.0,5,86,2010,3,1,6,Saturday,12,27,2010-03-27,2,03-27 06:00:00,True,False,False,False,True,False
1834.0,5,86,2010,3,1,7,Saturday,12,27,2010-03-27,2,03-27 07:00:00,True,False,False,False,True,False
1931.0,5,86,2010,3,1,8,Saturday,12,27,2010-03-27,2,03-27 08:00:00,True,False,False,False,True,False
1985.0,5,86,2010,3,1,9,Saturday,12,27,2010-03-27,2,03-27 09:00:00,True,False,False,False,True,False
2019.0,5,86,2010,3,1,10,Saturday,12,27,2010-03-27,2,03-27 10:00:00,True,False,False,False,True,False
1991.0,5,86,2010,3,1,11,Saturday,12,27,2010-03-27,2,03-27 11:00:00,True,False,False,False,True,False
1912.0,5,86,2010,3,1,12,Saturday,12,27,2010-03-27,2,03-27 12:00:00,True,False,False,False,True,False
1849.0,5,86,2010,3,1,13,Saturday,12,27,2010-03-27,2,03-27 13:00:00,True,False,False,False,True,False
1790.0,5,86,2010,3,1,14,Saturday,12,27,2010-03-27,2,03-27 14:00:00,True,False,False,False,True,False
1724.0,5,86,2010,3,1,15,Saturday,12,27,2010-03-27,2,03-27 15:00:00,True,False,False,False,True,False
1685.0,5,86,2010,3,1,16,Saturday,12,27,2010-03-27,2,03-27 16:00:00,True,False,False,False,True,False
1655.0,5,86,2010,3,1,17,Saturday,12,27,2010-03-27,2,03-27 17:00:00,True,False,False,False,True,False
1643.0,5,86,2010,3,1,18,Saturday,12,27,2010-03-27,2,03-27 18:00:00,True,False,False,False,True,False
1631.0,5,86,2010,3,1,19,Saturday,12,27,2010-03-27,2,03-27 19:00:00,True,False,False,False,True,False
1658.0,5,86,2010,3,1,20,Saturday,12,27,2010-03-27,2,03-27 20:00:00,True,False,False,False,True,False
1752.0,5,86,2010,3,1,21,Saturday,12,27,2010-03-27,2,03-27 21:00:00,True,False,False,False,True,False
1725.0,5,86,2010,3,1,22,Saturday,12,27,2010-03-27,2,03-27 22:00:00,True,False,False,False,True,False
1655.0,5,86,2010,3,1,23,Saturday,12,27,2010-03-27,2,03-27 23:00:00,True,False,False,False,True,False
1543.0,6,87,2010,3,1,0,Sunday,12,28,2010-03-28,2,03-28 00:00:00,True,False,False,False,True,False
1458.0,6,87,2010,3,1,1,Sunday,12,28,2010-03-28,2,03-28 01:00:00,True,False,False,False,True,False
1400.0,6,87,2010,3,1,2,Sunday,12,28,2010-03-28,2,03-28 02:00:00,True,False,False,False,True,False
1375.0,6,87,2010,3,1,3,Sunday,12,28,2010-03-28,2,03-28 03:00:00,True,False,False,False,True,False
1368.0,6,87,2010,3,1,4,Sunday,12,28,2010-03-28,2,03-28 04:00:00,True,False,False,False,True,False
1366.0,6,87,2010,3,1,5,Sunday,12,28,2010-03-28,2,03-28 05:00:00,True,False,False,False,True,False
1400.0,6,87,2010,3,1,6,Sunday,12,28,2010-03-28,2,03-28 06:00:00,True,False,False,False,True,False
1458.0,6,87,2010,3,1,7,Sunday,12,28,2010-03-28,2,03-28 07:00:00,True,False,False,False,True,False
1555.0,6,87,2010,3,1,8,Sunday,12,28,2010-03-28,2,03-28 08:00:00,True,False,False,False,True,False
1628.0,6,87,2010,3,1,9,Sunday,12,28,2010-03-28,2,03-28 09:00:00,True,False,False,False,True,False
1696.0,6,87,2010,3,1,10,Sunday,12,28,2010-03-28,2,03-28 10:00:00,True,False,False,False,True,False
1733.0,6,87,2010,3,1,11,Sunday,12,28,2010-03-28,2,03-28 11:00:00,True,False,False,False,True,False
1745.0,6,87,2010,3,1,12,Sunday,12,28,2010-03-28,2,03-28 12:00:00,True,False,False,False,True,False
1746.0,6,87,2010,3,1,13,Sunday,12,28,2010-03-28,2,03-28 13:00:00,True,False,False,False,True,False
1725.0,6,87,2010,3,1,14,Sunday,12,28,2010-03-28,2,03-28 14:00:00,True,False,False,False,True,False
1706.0,6,87,2010,3,1,15,Sunday,12,28,2010-03-28,2,03-28 15:00:00,True,False,False,False,True,False
1707.0,6,87,2010,3,1,16,Sunday,12,28,2010-03-28,2,03-28 16:00:00,True,False,False,False,True,False
1663.0,6,87,2010,3,1,17,Sunday,12,28,2010-03-28,2,03-28 17:00:00,True,False,False,False,True,False
1700.0,6,87,2010,3,1,18,Sunday,12,28,2010-03-28,2,03-28 18:00:00,True,False,False,False,True,False
1716.0,6,87,2010,3,1,19,Sunday,12,28,2010-03-28,2,03-28 19:00:00,True,False,False,False,True,False
1737.0,6,87,2010,3,1,20,Sunday,12,28,2010-03-28,2,03-28 20:00:00,True,False,False,False,True,False
1806.0,6,87,2010,3,1,21,Sunday,12,28,2010-03-28,2,03-28 21:00:00,True,False,False,False,True,False
1758.0,6,87,2010,3,1,22,Sunday,12,28,2010-03-28,2,03-28 22:00:00,True,False,False,False,True,False
1689.0,6,87,2010,3,1,23,Sunday,12,28,2010-03-28,2,03-28 23:00:00,True,False,False,False,True,False
1616.0,0,88,2010,3,1,0,Monday,13,29,2010-03-29,2,03-29 00:00:00,True,False,False,False,False,True
1552.0,0,88,2010,3,1,1,Monday,13,29,2010-03-29,2,03-29 01:00:00,True,False,False,False,False,True
1517.0,0,88,2010,3,1,2,Monday,13,29,2010-03-29,2,03-29 02:00:00,True,False,False,False,False,True
1500.0,0,88,2010,3,1,3,Monday,13,29,2010-03-29,2,03-29 03:00:00,True,False,False,False,False,True
1503.0,0,88,2010,3,1,4,Monday,13,29,2010-03-29,2,03-29 04:00:00,True,False,False,False,False,True
1555.0,0,88,2010,3,1,5,Monday,13,29,2010-03-29,2,03-29 05:00:00,True,False,False,False,False,True
1685.0,0,88,2010,3,1,6,Monday,13,29,2010-03-29,2,03-29 06:00:00,True,False,False,False,False,True
1912.0,0,88,2010,3,1,7,Monday,13,29,2010-03-29,2,03-29 07:00:00,True,False,False,False,False,True
2083.0,0,88,2010,3,1,8,Monday,13,29,2010-03-29,2,03-29 08:00:00,True,False,False,False,False,True
2116.0,0,88,2010,3,1,9,Monday,13,29,2010-03-29,2,03-29 09:00:00,True,False,False,False,False,True
2145.0,0,88,2010,3,1,10,Monday,13,29,2010-03-29,2,03-29 10:00:00,True,False,False,False,False,True
2187.0,0,88,2010,3,1,11,Monday,13,29,2010-03-29,2,03-29 11:00:00,True,False,False,False,False,True
2184.0,0,88,2010,3,1,12,Monday,13,29,2010-03-29,2,03-29 12:00:00,True,False,False,False,False,True
2182.0,0,88,2010,3,1,13,Monday,13,29,2010-03-29,2,03-29 13:00:00,True,False,False,False,False,True
2163.0,0,88,2010,3,1,14,Monday,13,29,2010-03-29,2,03-29 14:00:00,True,False,False,False,False,True
2126.0,0,88,2010,3,1,15,Monday,13,29,2010-03-29,2,03-29 15:00:00,True,False,False,False,False,True
2066.0,0,88,2010,3,1,16,Monday,13,29,2010-03-29,2,03-29 16:00:00,True,False,False,False,False,True
2042.0,0,88,2010,3,1,17,Monday,13,29,2010-03-29,2,03-29 17:00:00,True,False,False,False,False,True
2050.0,0,88,2010,3,1,18,Monday,13,29,2010-03-29,2,03-29 18:00:00,True,False,False,False,False,True
2059.0,0,88,2010,3,1,19,Monday,13,29,2010-03-29,2,03-29 19:00:00,True,False,False,False,False,True
2077.0,0,88,2010,3,1,20,Monday,13,29,2010-03-29,2,03-29 20:00:00,True,False,False,False,False,True
2138.0,0,88,2010,3,1,21,Monday,13,29,2010-03-29,2,03-29 21:00:00,True,False,False,False,False,True
2080.0,0,88,2010,3,1,22,Monday,13,29,2010-03-29,2,03-29 22:00:00,True,False,False,False,False,True
1959.0,0,88,2010,3,1,23,Monday,13,29,2010-03-29,2,03-29 23:00:00,True,False,False,False,False,True
1832.0,1,89,2010,3,1,0,Tuesday,13,30,2010-03-30,2,03-30 00:00:00,True,False,False,False,False,True
1749.0,1,89,2010,3,1,1,Tuesday,13,30,2010-03-30,2,03-30 01:00:00,True,False,False,False,False,True
1693.0,1,89,2010,3,1,2,Tuesday,13,30,2010-03-30,2,03-30 02:00:00,True,False,False,False,False,True
1673.0,1,89,2010,3,1,3,Tuesday,13,30,2010-03-30,2,03-30 03:00:00,True,False,False,False,False,True
1672.0,1,89,2010,3,1,4,Tuesday,13,30,2010-03-30,2,03-30 04:00:00,True,False,False,False,False,True
1726.0,1,89,2010,3,1,5,Tuesday,13,30,2010-03-30,2,03-30 05:00:00,True,False,False,False,False,True
1852.0,1,89,2010,3,1,6,Tuesday,13,30,2010-03-30,2,03-30 06:00:00,True,False,False,False,False,True
2076.0,1,89,2010,3,1,7,Tuesday,13,30,2010-03-30,2,03-30 07:00:00,True,False,False,False,False,True
2208.0,1,89,2010,3,1,8,Tuesday,13,30,2010-03-30,2,03-30 08:00:00,True,False,False,False,False,True
2206.0,1,89,2010,3,1,9,Tuesday,13,30,2010-03-30,2,03-30 09:00:00,True,False,False,False,False,True
2159.0,1,89,2010,3,1,10,Tuesday,13,30,2010-03-30,2,03-30 10:00:00,True,False,False,False,False,True
2138.0,1,89,2010,3,1,11,Tuesday,13,30,2010-03-30,2,03-30 11:00:00,True,False,False,False,False,True
2091.0,1,89,2010,3,1,12,Tuesday,13,30,2010-03-30,2,03-30 12:00:00,True,False,False,False,False,True
2050.0,1,89,2010,3,1,13,Tuesday,13,30,2010-03-30,2,03-30 13:00:00,True,False,False,False,False,True
2016.0,1,89,2010,3,1,14,Tuesday,13,30,2010-03-30,2,03-30 14:00:00,True,False,False,False,False,True
1980.0,1,89,2010,3,1,15,Tuesday,13,30,2010-03-30,2,03-30 15:00:00,True,False,False,False,False,True
1909.0,1,89,2010,3,1,16,Tuesday,13,30,2010-03-30,2,03-30 16:00:00,True,False,False,False,False,True
1859.0,1,89,2010,3,1,17,Tuesday,13,30,2010-03-30,2,03-30 17:00:00,True,False,False,False,False,True
1836.0,1,89,2010,3,1,18,Tuesday,13,30,2010-03-30,2,03-30 18:00:00,True,False,False,False,False,True
1816.0,1,89,2010,3,1,19,Tuesday,13,30,2010-03-30,2,03-30 19:00:00,True,False,False,False,False,True
1831.0,1,89,2010,3,1,20,Tuesday,13,30,2010-03-30,2,03-30 20:00:00,True,False,False,False,False,True
1960.0,1,89,2010,3,1,21,Tuesday,13,30,2010-03-30,2,03-30 21:00:00,True,False,False,False,False,True
1929.0,1,89,2010,3,1,22,Tuesday,13,30,2010-03-30,2,03-30 22:00:00,True,False,False,False,False,True
1831.0,1,89,2010,3,1,23,Tuesday,13,30,2010-03-30,2,03-30 23:00:00,True,False,False,False,False,True
1710.0,2,90,2010,3,1,0,Wednesday,13,31,2010-03-31,2,03-31 00:00:00,True,False,False,False,False,True
1612.0,2,90,2010,3,1,1,Wednesday,13,31,2010-03-31,2,03-31 01:00:00,True,False,False,False,False,True
1570.0,2,90,2010,3,1,2,Wednesday,13,31,2010-03-31,2,03-31 02:00:00,True,False,False,False,False,True
1550.0,2,90,2010,3,1,3,Wednesday,13,31,2010-03-31,2,03-31 03:00:00,True,False,False,False,False,True
1544.0,2,90,2010,3,1,4,Wednesday,13,31,2010-03-31,2,03-31 04:00:00,True,False,False,False,False,True
1592.0,2,90,2010,3,1,5,Wednesday,13,31,2010-03-31,2,03-31 05:00:00,True,False,False,False,False,True
1716.0,2,90,2010,3,1,6,Wednesday,13,31,2010-03-31,2,03-31 06:00:00,True,False,False,False,False,True
1938.0,2,90,2010,3,1,7,Wednesday,13,31,2010-03-31,2,03-31 07:00:00,True,False,False,False,False,True
2058.0,2,90,2010,3,1,8,Wednesday,13,31,2010-03-31,2,03-31 08:00:00,True,False,False,False,False,True
2049.0,2,90,2010,3,1,9,Wednesday,13,31,2010-03-31,2,03-31 09:00:00,True,False,False,False,False,True
2027.0,2,90,2010,3,1,10,Wednesday,13,31,2010-03-31,2,03-31 10:00:00,True,False,False,False,False,True
2022.0,2,90,2010,3,1,11,Wednesday,13,31,2010-03-31,2,03-31 11:00:00,True,False,False,False,False,True
1986.0,2,90,2010,3,1,12,Wednesday,13,31,2010-03-31,2,03-31 12:00:00,True,False,False,False,False,True
1968.0,2,90,2010,3,1,13,Wednesday,13,31,2010-03-31,2,03-31 13:00:00,True,False,False,False,False,True
1942.0,2,90,2010,3,1,14,Wednesday,13,31,2010-03-31,2,03-31 14:00:00,True,False,False,False,False,True
1913.0,2,90,2010,3,1,15,Wednesday,13,31,2010-03-31,2,03-31 15:00:00,True,False,False,False,False,True
1863.0,2,90,2010,3,1,16,Wednesday,13,31,2010-03-31,2,03-31 16:00:00,True,False,False,False,False,True
1835.0,2,90,2010,3,1,17,Wednesday,13,31,2010-03-31,2,03-31 17:00:00,True,False,False,False,False,True
1819.0,2,90,2010,3,1,18,Wednesday,13,31,2010-03-31,2,03-31 18:00:00,True,False,False,False,False,True
1783.0,2,90,2010,3,1,19,Wednesday,13,31,2010-03-31,2,03-31 19:00:00,True,False,False,False,False,True
1781.0,2,90,2010,3,1,20,Wednesday,13,31,2010-03-31,2,03-31 20:00:00,True,False,False,False,False,True
1916.0,2,90,2010,3,1,21,Wednesday,13,31,2010-03-31,2,03-31 21:00:00,True,False,False,False,False,True
1883.0,2,90,2010,3,1,22,Wednesday,13,31,2010-03-31,2,03-31 22:00:00,True,False,False,False,False,True
1754.0,2,90,2010,3,1,23,Wednesday,13,31,2010-03-31,2,03-31 23:00:00,True,False,False,False,False,True
1605.0,3,91,2010,4,2,0,Thursday,13,1,2010-04-01,2,04-01 00:00:00,True,False,False,False,False,True
1513.0,3,91,2010,4,2,1,Thursday,13,1,2010-04-01,2,04-01 01:00:00,True,False,False,False,False,True
1437.0,3,91,2010,4,2,2,Thursday,13,1,2010-04-01,2,04-01 02:00:00,True,False,False,False,False,True
1400.0,3,91,2010,4,2,3,Thursday,13,1,2010-04-01,2,04-01 03:00:00,True,False,False,False,False,True
1390.0,3,91,2010,4,2,4,Thursday,13,1,2010-04-01,2,04-01 04:00:00,True,False,False,False,False,True
1416.0,3,91,2010,4,2,5,Thursday,13,1,2010-04-01,2,04-01 05:00:00,True,False,False,False,False,True
1517.0,3,91,2010,4,2,6,Thursday,13,1,2010-04-01,2,04-01 06:00:00,True,False,False,False,False,True
1722.0,3,91,2010,4,2,7,Thursday,13,1,2010-04-01,2,04-01 07:00:00,True,False,False,False,False,True
1852.0,3,91,2010,4,2,8,Thursday,13,1,2010-04-01,2,04-01 08:00:00,True,False,False,False,False,True
1874.0,3,91,2010,4,2,9,Thursday,13,1,2010-04-01,2,04-01 09:00:00,True,False,False,False,False,True
1888.0,3,91,2010,4,2,10,Thursday,13,1,2010-04-01,2,04-01 10:00:00,True,False,False,False,False,True
1926.0,3,91,2010,4,2,11,Thursday,13,1,2010-04-01,2,04-01 11:00:00,True,False,False,False,False,True
1921.0,3,91,2010,4,2,12,Thursday,13,1,2010-04-01,2,04-01 12:00:00,True,False,False,False,False,True
1928.0,3,91,2010,4,2,13,Thursday,13,1,2010-04-01,2,04-01 13:00:00,True,False,False,False,False,True
1927.0,3,91,2010,4,2,14,Thursday,13,1,2010-04-01,2,04-01 14:00:00,True,False,False,False,False,True
1915.0,3,91,2010,4,2,15,Thursday,13,1,2010-04-01,2,04-01 15:00:00,True,False,False,False,False,True
1878.0,3,91,2010,4,2,16,Thursday,13,1,2010-04-01,2,04-01 16:00:00,True,False,False,False,False,True
1860.0,3,91,2010,4,2,17,Thursday,13,1,2010-04-01,2,04-01 17:00:00,True,False,False,False,False,True
1843.0,3,91,2010,4,2,18,Thursday,13,1,2010-04-01,2,04-01 18:00:00,True,False,False,False,False,True
1823.0,3,91,2010,4,2,19,Thursday,13,1,2010-04-01,2,04-01 19:00:00,True,False,False,False,False,True
1793.0,3,91,2010,4,2,20,Thursday,13,1,2010-04-01,2,04-01 20:00:00,True,False,False,False,False,True
1879.0,3,91,2010,4,2,21,Thursday,13,1,2010-04-01,2,04-01 21:00:00,True,False,False,False,False,True
1860.0,3,91,2010,4,2,22,Thursday,13,1,2010-04-01,2,04-01 22:00:00,True,False,False,False,False,True
1716.0,3,91,2010,4,2,23,Thursday,13,1,2010-04-01,2,04-01 23:00:00,True,False,False,False,False,True
1557.0,4,92,2010,4,2,0,Friday,13,2,2010-04-02,2,04-02 00:00:00,True,False,False,False,False,True
1421.0,4,92,2010,4,2,1,Friday,13,2,2010-04-02,2,04-02 01:00:00,True,False,False,False,False,True
1334.0,4,92,2010,4,2,2,Friday,13,2,2010-04-02,2,04-02 02:00:00,True,False,False,False,False,True
1287.0,4,92,2010,4,2,3,Friday,13,2,2010-04-02,2,04-02 03:00:00,True,False,False,False,False,True
1262.0,4,92,2010,4,2,4,Friday,13,2,2010-04-02,2,04-02 04:00:00,True,False,False,False,False,True
1265.0,4,92,2010,4,2,5,Friday,13,2,2010-04-02,2,04-02 05:00:00,True,False,False,False,False,True
1308.0,4,92,2010,4,2,6,Friday,13,2,2010-04-02,2,04-02 06:00:00,True,False,False,False,False,True
1448.0,4,92,2010,4,2,7,Friday,13,2,2010-04-02,2,04-02 07:00:00,True,False,False,False,False,True
1520.0,4,92,2010,4,2,8,Friday,13,2,2010-04-02,2,04-02 08:00:00,True,False,False,False,False,True
1583.0,4,92,2010,4,2,9,Friday,13,2,2010-04-02,2,04-02 09:00:00,True,False,False,False,False,True
1656.0,4,92,2010,4,2,10,Friday,13,2,2010-04-02,2,04-02 10:00:00,True,False,False,False,False,True
1707.0,4,92,2010,4,2,11,Friday,13,2,2010-04-02,2,04-02 11:00:00,True,False,False,False,False,True
1719.0,4,92,2010,4,2,12,Friday,13,2,2010-04-02,2,04-02 12:00:00,True,False,False,False,False,True
1724.0,4,92,2010,4,2,13,Friday,13,2,2010-04-02,2,04-02 13:00:00,True,False,False,False,False,True
1721.0,4,92,2010,4,2,14,Friday,13,2,2010-04-02,2,04-02 14:00:00,True,False,False,False,False,True
1717.0,4,92,2010,4,2,15,Friday,13,2,2010-04-02,2,04-02 15:00:00,True,False,False,False,False,True
1705.0,4,92,2010,4,2,16,Friday,13,2,2010-04-02,2,04-02 16:00:00,True,False,False,False,False,True
1699.0,4,92,2010,4,2,17,Friday,13,2,2010-04-02,2,04-02 17:00:00,True,False,False,False,False,True
1682.0,4,92,2010,4,2,18,Friday,13,2,2010-04-02,2,04-02 18:00:00,True,False,False,False,False,True
1644.0,4,92,2010,4,2,19,Friday,13,2,2010-04-02,2,04-02 19:00:00,True,False,False,False,False,True
1623.0,4,92,2010,4,2,20,Friday,13,2,2010-04-02,2,04-02 20:00:00,True,False,False,False,False,True
1703.0,4,92,2010,4,2,21,Friday,13,2,2010-04-02,2,04-02 21:00:00,True,False,False,False,False,True
1676.0,4,92,2010,4,2,22,Friday,13,2,2010-04-02,2,04-02 22:00:00,True,False,False,False,False,True
1571.0,4,92,2010,4,2,23,Friday,13,2,2010-04-02,2,04-02 23:00:00,True,False,False,False,False,True
1454.0,5,93,2010,4,2,0,Saturday,13,3,2010-04-03,2,04-03 00:00:00,True,False,False,False,True,False
1343.0,5,93,2010,4,2,1,Saturday,13,3,2010-04-03,2,04-03 01:00:00,True,False,False,False,True,False
1268.0,5,93,2010,4,2,2,Saturday,13,3,2010-04-03,2,04-03 02:00:00,True,False,False,False,True,False
1231.0,5,93,2010,4,2,3,Saturday,13,3,2010-04-03,2,04-03 03:00:00,True,False,False,False,True,False
1212.0,5,93,2010,4,2,4,Saturday,13,3,2010-04-03,2,04-03 04:00:00,True,False,False,False,True,False
1197.0,5,93,2010,4,2,5,Saturday,13,3,2010-04-03,2,04-03 05:00:00,True,False,False,False,True,False
1220.0,5,93,2010,4,2,6,Saturday,13,3,2010-04-03,2,04-03 06:00:00,True,False,False,False,True,False
1282.0,5,93,2010,4,2,7,Saturday,13,3,2010-04-03,2,04-03 07:00:00,True,False,False,False,True,False
1346.0,5,93,2010,4,2,8,Saturday,13,3,2010-04-03,2,04-03 08:00:00,True,False,False,False,True,False
1431.0,5,93,2010,4,2,9,Saturday,13,3,2010-04-03,2,04-03 09:00:00,True,False,False,False,True,False
1526.0,5,93,2010,4,2,10,Saturday,13,3,2010-04-03,2,04-03 10:00:00,True,False,False,False,True,False
1590.0,5,93,2010,4,2,11,Saturday,13,3,2010-04-03,2,04-03 11:00:00,True,False,False,False,True,False
1605.0,5,93,2010,4,2,12,Saturday,13,3,2010-04-03,2,04-03 12:00:00,True,False,False,False,True,False
1604.0,5,93,2010,4,2,13,Saturday,13,3,2010-04-03,2,04-03 13:00:00,True,False,False,False,True,False
1567.0,5,93,2010,4,2,14,Saturday,13,3,2010-04-03,2,04-03 14:00:00,True,False,False,False,True,False
1535.0,5,93,2010,4,2,15,Saturday,13,3,2010-04-03,2,04-03 15:00:00,True,False,False,False,True,False
1525.0,5,93,2010,4,2,16,Saturday,13,3,2010-04-03,2,04-03 16:00:00,True,False,False,False,True,False
1513.0,5,93,2010,4,2,17,Saturday,13,3,2010-04-03,2,04-03 17:00:00,True,False,False,False,True,False
1503.0,5,93,2010,4,2,18,Saturday,13,3,2010-04-03,2,04-03 18:00:00,True,False,False,False,True,False
1498.0,5,93,2010,4,2,19,Saturday,13,3,2010-04-03,2,04-03 19:00:00,True,False,False,False,True,False
1500.0,5,93,2010,4,2,20,Saturday,13,3,2010-04-03,2,04-03 20:00:00,True,False,False,False,True,False
1597.0,5,93,2010,4,2,21,Saturday,13,3,2010-04-03,2,04-03 21:00:00,True,False,False,False,True,False
1589.0,5,93,2010,4,2,22,Saturday,13,3,2010-04-03,2,04-03 22:00:00,True,False,False,False,True,False
1511.0,5,93,2010,4,2,23,Saturday,13,3,2010-04-03,2,04-03 23:00:00,True,False,False,False,True,False
1402.0,6,94,2010,4,2,0,Sunday,13,4,2010-04-04,2,04-04 00:00:00,True,False,False,False,True,False
1304.0,6,94,2010,4,2,1,Sunday,13,4,2010-04-04,2,04-04 01:00:00,True,False,False,False,True,False
1234.0,6,94,2010,4,2,2,Sunday,13,4,2010-04-04,2,04-04 02:00:00,True,False,False,False,True,False
1204.0,6,94,2010,4,2,3,Sunday,13,4,2010-04-04,2,04-04 03:00:00,True,False,False,False,True,False
1188.0,6,94,2010,4,2,4,Sunday,13,4,2010-04-04,2,04-04 04:00:00,True,False,False,False,True,False
1188.0,6,94,2010,4,2,5,Sunday,13,4,2010-04-04,2,04-04 05:00:00,True,False,False,False,True,False
1221.0,6,94,2010,4,2,6,Sunday,13,4,2010-04-04,2,04-04 06:00:00,True,False,False,False,True,False
1294.0,6,94,2010,4,2,7,Sunday,13,4,2010-04-04,2,04-04 07:00:00,True,False,False,False,True,False
1347.0,6,94,2010,4,2,8,Sunday,13,4,2010-04-04,2,04-04 08:00:00,True,False,False,False,True,False
1443.0,6,94,2010,4,2,9,Sunday,13,4,2010-04-04,2,04-04 09:00:00,True,False,False,False,True,False
1507.0,6,94,2010,4,2,10,Sunday,13,4,2010-04-04,2,04-04 10:00:00,True,False,False,False,True,False
1513.0,6,94,2010,4,2,11,Sunday,13,4,2010-04-04,2,04-04 11:00:00,True,False,False,False,True,False
1507.0,6,94,2010,4,2,12,Sunday,13,4,2010-04-04,2,04-04 12:00:00,True,False,False,False,True,False
1497.0,6,94,2010,4,2,13,Sunday,13,4,2010-04-04,2,04-04 13:00:00,True,False,False,False,True,False
1459.0,6,94,2010,4,2,14,Sunday,13,4,2010-04-04,2,04-04 14:00:00,True,False,False,False,True,False
1420.0,6,94,2010,4,2,15,Sunday,13,4,2010-04-04,2,04-04 15:00:00,True,False,False,False,True,False
1395.0,6,94,2010,4,2,16,Sunday,13,4,2010-04-04,2,04-04 16:00:00,True,False,False,False,True,False
1381.0,6,94,2010,4,2,17,Sunday,13,4,2010-04-04,2,04-04 17:00:00,True,False,False,False,True,False
1385.0,6,94,2010,4,2,18,Sunday,13,4,2010-04-04,2,04-04 18:00:00,True,False,False,False,True,False
1401.0,6,94,2010,4,2,19,Sunday,13,4,2010-04-04,2,04-04 19:00:00,True,False,False,False,True,False
1431.0,6,94,2010,4,2,20,Sunday,13,4,2010-04-04,2,04-04 20:00:00,True,False,False,False,True,False
1575.0,6,94,2010,4,2,21,Sunday,13,4,2010-04-04,2,04-04 21:00:00,True,False,False,False,True,False
1589.0,6,94,2010,4,2,22,Sunday,13,4,2010-04-04,2,04-04 22:00:00,True,False,False,False,True,False
1518.0,6,94,2010,4,2,23,Sunday,13,4,2010-04-04,2,04-04 23:00:00,True,False,False,False,True,False
1435.0,0,95,2010,4,2,0,Monday,14,5,2010-04-05,2,04-05 00:00:00,True,False,False,False,False,True
1367.0,0,95,2010,4,2,1,Monday,14,5,2010-04-05,2,04-05 01:00:00,True,False,False,False,False,True
1312.0,0,95,2010,4,2,2,Monday,14,5,2010-04-05,2,04-05 02:00:00,True,False,False,False,False,True
1295.0,0,95,2010,4,2,3,Monday,14,5,2010-04-05,2,04-05 03:00:00,True,False,False,False,False,True
1298.0,0,95,2010,4,2,4,Monday,14,5,2010-04-05,2,04-05 04:00:00,True,False,False,False,False,True
1336.0,0,95,2010,4,2,5,Monday,14,5,2010-04-05,2,04-05 05:00:00,True,False,False,False,False,True
1457.0,0,95,2010,4,2,6,Monday,14,5,2010-04-05,2,04-05 06:00:00,True,False,False,False,False,True
1670.0,0,95,2010,4,2,7,Monday,14,5,2010-04-05,2,04-05 07:00:00,True,False,False,False,False,True
1803.0,0,95,2010,4,2,8,Monday,14,5,2010-04-05,2,04-05 08:00:00,True,False,False,False,False,True
1862.0,0,95,2010,4,2,9,Monday,14,5,2010-04-05,2,04-05 09:00:00,True,False,False,False,False,True
1919.0,0,95,2010,4,2,10,Monday,14,5,2010-04-05,2,04-05 10:00:00,True,False,False,False,False,True
1972.0,0,95,2010,4,2,11,Monday,14,5,2010-04-05,2,04-05 11:00:00,True,False,False,False,False,True
2010.0,0,95,2010,4,2,12,Monday,14,5,2010-04-05,2,04-05 12:00:00,True,False,False,False,False,True
2042.0,0,95,2010,4,2,13,Monday,14,5,2010-04-05,2,04-05 13:00:00,True,False,False,False,False,True
2050.0,0,95,2010,4,2,14,Monday,14,5,2010-04-05,2,04-05 14:00:00,True,False,False,False,False,True
2049.0,0,95,2010,4,2,15,Monday,14,5,2010-04-05,2,04-05 15:00:00,True,False,False,False,False,True
2012.0,0,95,2010,4,2,16,Monday,14,5,2010-04-05,2,04-05 16:00:00,True,False,False,False,False,True
1976.0,0,95,2010,4,2,17,Monday,14,5,2010-04-05,2,04-05 17:00:00,True,False,False,False,False,True
1955.0,0,95,2010,4,2,18,Monday,14,5,2010-04-05,2,04-05 18:00:00,True,False,False,False,False,True
1935.0,0,95,2010,4,2,19,Monday,14,5,2010-04-05,2,04-05 19:00:00,True,False,False,False,False,True
1987.0,0,95,2010,4,2,20,Monday,14,5,2010-04-05,2,04-05 20:00:00,True,False,False,False,False,True
2038.0,0,95,2010,4,2,21,Monday,14,5,2010-04-05,2,04-05 21:00:00,True,False,False,False,False,True
1937.0,0,95,2010,4,2,22,Monday,14,5,2010-04-05,2,04-05 22:00:00,True,False,False,False,False,True
1805.0,0,95,2010,4,2,23,Monday,14,5,2010-04-05,2,04-05 23:00:00,True,False,False,False,False,True
1662.0,1,96,2010,4,2,0,Tuesday,14,6,2010-04-06,2,04-06 00:00:00,True,False,False,False,False,True
1554.0,1,96,2010,4,2,1,Tuesday,14,6,2010-04-06,2,04-06 01:00:00,True,False,False,False,False,True
1474.0,1,96,2010,4,2,2,Tuesday,14,6,2010-04-06,2,04-06 02:00:00,True,False,False,False,False,True
