y,dow,doy,year,month,quarter,hour,weekday,woy,dom,date,season,ds,is_spring,is_summer,is_autumn,is_winter,is_weekend,is_weekday
1469.0,0,74,2016,3,1,5,Monday,11,14,2016-03-14,2,03-14 05:00:00,True,False,False,False,False,True
1603.0,0,74,2016,3,1,6,Monday,11,14,2016-03-14,2,03-14 06:00:00,True,False,False,False,False,True
1805.0,0,74,2016,3,1,7,Monday,11,14,2016-03-14,2,03-14 07:00:00,True,False,False,False,False,True
1960.0,0,74,2016,3,1,8,Monday,11,14,2016-03-14,2,03-14 08:00:00,True,False,False,False,False,True
1973.0,0,74,2016,3,1,9,Monday,11,14,2016-03-14,2,03-14 09:00:00,True,False,False,False,False,True
1977.0,0,74,2016,3,1,10,Monday,11,14,2016-03-14,2,03-14 10:00:00,True,False,False,False,False,True
2009.0,0,74,2016,3,1,11,Monday,11,14,2016-03-14,2,03-14 11:00:00,True,False,False,False,False,True
1999.0,0,74,2016,3,1,12,Monday,11,14,2016-03-14,2,03-14 12:00:00,True,False,False,False,False,True
2019.0,0,74,2016,3,1,13,Monday,11,14,2016-03-14,2,03-14 13:00:00,True,False,False,False,False,True
2017.0,0,74,2016,3,1,14,Monday,11,14,2016-03-14,2,03-14 14:00:00,True,False,False,False,False,True
1989.0,0,74,2016,3,1,15,Monday,11,14,2016-03-14,2,03-14 15:00:00,True,False,False,False,False,True
1955.0,0,74,2016,3,1,16,Monday,11,14,2016-03-14,2,03-14 16:00:00,True,False,False,False,False,True
1936.0,0,74,2016,3,1,17,Monday,11,14,2016-03-14,2,03-14 17:00:00,True,False,False,False,False,True
1938.0,0,74,2016,3,1,18,Monday,11,14,2016-03-14,2,03-14 18:00:00,True,False,False,False,False,True
1927.0,0,74,2016,3,1,19,Monday,11,14,2016-03-14,2,03-14 19:00:00,True,False,False,False,False,True
1958.0,0,74,2016,3,1,20,Monday,11,14,2016-03-14,2,03-14 20:00:00,True,False,False,False,False,True
2007.0,0,74,2016,3,1,21,Monday,11,14,2016-03-14,2,03-14 21:00:00,True,False,False,False,False,True
1939.0,0,74,2016,3,1,22,Monday,11,14,2016-03-14,2,03-14 22:00:00,True,False,False,False,False,True
1812.0,0,74,2016,3,1,23,Monday,11,14,2016-03-14,2,03-14 23:00:00,True,False,False,False,False,True
1678.0,1,75,2016,3,1,0,Tuesday,11,15,2016-03-15,2,03-15 00:00:00,True,False,False,False,False,True
1594.0,1,75,2016,3,1,1,Tuesday,11,15,2016-03-15,2,03-15 01:00:00,True,False,False,False,False,True
1535.0,1,75,2016,3,1,2,Tuesday,11,15,2016-03-15,2,03-15 02:00:00,True,False,False,False,False,True
1491.0,1,75,2016,3,1,3,Tuesday,11,15,2016-03-15,2,03-15 03:00:00,True,False,False,False,False,True
1467.0,1,75,2016,3,1,4,Tuesday,11,15,2016-03-15,2,03-15 04:00:00,True,False,False,False,False,True
1502.0,1,75,2016,3,1,5,Tuesday,11,15,2016-03-15,2,03-15 05:00:00,True,False,False,False,False,True
1612.0,1,75,2016,3,1,6,Tuesday,11,15,2016-03-15,2,03-15 06:00:00,True,False,False,False,False,True
1834.0,1,75,2016,3,1,7,Tuesday,11,15,2016-03-15,2,03-15 07:00:00,True,False,False,False,False,True
1966.0,1,75,2016,3,1,8,Tuesday,11,15,2016-03-15,2,03-15 08:00:00,True,False,False,False,False,True
1981.0,1,75,2016,3,1,9,Tuesday,11,15,2016-03-15,2,03-15 09:00:00,True,False,False,False,False,True
1980.0,1,75,2016,3,1,10,Tuesday,11,15,2016-03-15,2,03-15 10:00:00,True,False,False,False,False,True
1997.0,1,75,2016,3,1,11,Tuesday,11,15,2016-03-15,2,03-15 11:00:00,True,False,False,False,False,True
1985.0,1,75,2016,3,1,12,Tuesday,11,15,2016-03-15,2,03-15 12:00:00,True,False,False,False,False,True
1982.0,1,75,2016,3,1,13,Tuesday,11,15,2016-03-15,2,03-15 13:00:00,True,False,False,False,False,True
1985.0,1,75,2016,3,1,14,Tuesday,11,15,2016-03-15,2,03-15 14:00:00,True,False,False,False,False,True
1972.0,1,75,2016,3,1,15,Tuesday,11,15,2016-03-15,2,03-15 15:00:00,True,False,False,False,False,True
1937.0,1,75,2016,3,1,16,Tuesday,11,15,2016-03-15,2,03-15 16:00:00,True,False,False,False,False,True
1923.0,1,75,2016,3,1,17,Tuesday,11,15,2016-03-15,2,03-15 17:00:00,True,False,False,False,False,True
1909.0,1,75,2016,3,1,18,Tuesday,11,15,2016-03-15,2,03-15 18:00:00,True,False,False,False,False,True
1886.0,1,75,2016,3,1,19,Tuesday,11,15,2016-03-15,2,03-15 19:00:00,True,False,False,False,False,True
1913.0,1,75,2016,3,1,20,Tuesday,11,15,2016-03-15,2,03-15 20:00:00,True,False,False,False,False,True
1995.0,1,75,2016,3,1,21,Tuesday,11,15,2016-03-15,2,03-15 21:00:00,True,False,False,False,False,True
1935.0,1,75,2016,3,1,22,Tuesday,11,15,2016-03-15,2,03-15 22:00:00,True,False,False,False,False,True
1797.0,1,75,2016,3,1,23,Tuesday,11,15,2016-03-15,2,03-15 23:00:00,True,False,False,False,False,True
1676.0,2,76,2016,3,1,0,Wednesday,11,16,2016-03-16,2,03-16 00:00:00,True,False,False,False,False,True
1583.0,2,76,2016,3,1,1,Wednesday,11,16,2016-03-16,2,03-16 01:00:00,True,False,False,False,False,True
1516.0,2,76,2016,3,1,2,Wednesday,11,16,2016-03-16,2,03-16 02:00:00,True,False,False,False,False,True
1459.0,2,76,2016,3,1,3,Wednesday,11,16,2016-03-16,2,03-16 03:00:00,True,False,False,False,False,True
1455.0,2,76,2016,3,1,4,Wednesday,11,16,2016-03-16,2,03-16 04:00:00,True,False,False,False,False,True
1481.0,2,76,2016,3,1,5,Wednesday,11,16,2016-03-16,2,03-16 05:00:00,True,False,False,False,False,True
1593.0,2,76,2016,3,1,6,Wednesday,11,16,2016-03-16,2,03-16 06:00:00,True,False,False,False,False,True
1794.0,2,76,2016,3,1,7,Wednesday,11,16,2016-03-16,2,03-16 07:00:00,True,False,False,False,False,True
1940.0,2,76,2016,3,1,8,Wednesday,11,16,2016-03-16,2,03-16 08:00:00,True,False,False,False,False,True
1927.0,2,76,2016,3,1,9,Wednesday,11,16,2016-03-16,2,03-16 09:00:00,True,False,False,False,False,True
1939.0,2,76,2016,3,1,10,Wednesday,11,16,2016-03-16,2,03-16 10:00:00,True,False,False,False,False,True
1960.0,2,76,2016,3,1,11,Wednesday,11,16,2016-03-16,2,03-16 11:00:00,True,False,False,False,False,True
1968.0,2,76,2016,3,1,12,Wednesday,11,16,2016-03-16,2,03-16 12:00:00,True,False,False,False,False,True
1959.0,2,76,2016,3,1,13,Wednesday,11,16,2016-03-16,2,03-16 13:00:00,True,False,False,False,False,True
1958.0,2,76,2016,3,1,14,Wednesday,11,16,2016-03-16,2,03-16 14:00:00,True,False,False,False,False,True
1943.0,2,76,2016,3,1,15,Wednesday,11,16,2016-03-16,2,03-16 15:00:00,True,False,False,False,False,True
1912.0,2,76,2016,3,1,16,Wednesday,11,16,2016-03-16,2,03-16 16:00:00,True,False,False,False,False,True
1889.0,2,76,2016,3,1,17,Wednesday,11,16,2016-03-16,2,03-16 17:00:00,True,False,False,False,False,True
1886.0,2,76,2016,3,1,18,Wednesday,11,16,2016-03-16,2,03-16 18:00:00,True,False,False,False,False,True
1870.0,2,76,2016,3,1,19,Wednesday,11,16,2016-03-16,2,03-16 19:00:00,True,False,False,False,False,True
1893.0,2,76,2016,3,1,20,Wednesday,11,16,2016-03-16,2,03-16 20:00:00,True,False,False,False,False,True
1980.0,2,76,2016,3,1,21,Wednesday,11,16,2016-03-16,2,03-16 21:00:00,True,False,False,False,False,True
1936.0,2,76,2016,3,1,22,Wednesday,11,16,2016-03-16,2,03-16 22:00:00,True,False,False,False,False,True
1818.0,2,76,2016,3,1,23,Wednesday,11,16,2016-03-16,2,03-16 23:00:00,True,False,False,False,False,True
1693.0,3,77,2016,3,1,0,Thursday,11,17,2016-03-17,2,03-17 00:00:00,True,False,False,False,False,True
1621.0,3,77,2016,3,1,1,Thursday,11,17,2016-03-17,2,03-17 01:00:00,True,False,False,False,False,True
1568.0,3,77,2016,3,1,2,Thursday,11,17,2016-03-17,2,03-17 02:00:00,True,False,False,False,False,True
1526.0,3,77,2016,3,1,3,Thursday,11,17,2016-03-17,2,03-17 03:00:00,True,False,False,False,False,True
1519.0,3,77,2016,3,1,4,Thursday,11,17,2016-03-17,2,03-17 04:00:00,True,False,False,False,False,True
1566.0,3,77,2016,3,1,5,Thursday,11,17,2016-03-17,2,03-17 05:00:00,True,False,False,False,False,True
1676.0,3,77,2016,3,1,6,Thursday,11,17,2016-03-17,2,03-17 06:00:00,True,False,False,False,False,True
1898.0,3,77,2016,3,1,7,Thursday,11,17,2016-03-17,2,03-17 07:00:00,True,False,False,False,False,True
2047.0,3,77,2016,3,1,8,Thursday,11,17,2016-03-17,2,03-17 08:00:00,True,False,False,False,False,True
2032.0,3,77,2016,3,1,9,Thursday,11,17,2016-03-17,2,03-17 09:00:00,True,False,False,False,False,True
2020.0,3,77,2016,3,1,10,Thursday,11,17,2016-03-17,2,03-17 10:00:00,True,False,False,False,False,True
2013.0,3,77,2016,3,1,11,Thursday,11,17,2016-03-17,2,03-17 11:00:00,True,False,False,False,False,True
1982.0,3,77,2016,3,1,12,Thursday,11,17,2016-03-17,2,03-17 12:00:00,True,False,False,False,False,True
1971.0,3,77,2016,3,1,13,Thursday,11,17,2016-03-17,2,03-17 13:00:00,True,False,False,False,False,True
1974.0,3,77,2016,3,1,14,Thursday,11,17,2016-03-17,2,03-17 14:00:00,True,False,False,False,False,True
1942.0,3,77,2016,3,1,15,Thursday,11,17,2016-03-17,2,03-17 15:00:00,True,False,False,False,False,True
1906.0,3,77,2016,3,1,16,Thursday,11,17,2016-03-17,2,03-17 16:00:00,True,False,False,False,False,True
1888.0,3,77,2016,3,1,17,Thursday,11,17,2016-03-17,2,03-17 17:00:00,True,False,False,False,False,True
1871.0,3,77,2016,3,1,18,Thursday,11,17,2016-03-17,2,03-17 18:00:00,True,False,False,False,False,True
1858.0,3,77,2016,3,1,19,Thursday,11,17,2016-03-17,2,03-17 19:00:00,True,False,False,False,False,True
1884.0,3,77,2016,3,1,20,Thursday,11,17,2016-03-17,2,03-17 20:00:00,True,False,False,False,False,True
1985.0,3,77,2016,3,1,21,Thursday,11,17,2016-03-17,2,03-17 21:00:00,True,False,False,False,False,True
1952.0,3,77,2016,3,1,22,Thursday,11,17,2016-03-17,2,03-17 22:00:00,True,False,False,False,False,True
1839.0,3,77,2016,3,1,23,Thursday,11,17,2016-03-17,2,03-17 23:00:00,True,False,False,False,False,True
1723.0,4,78,2016,3,1,0,Friday,11,18,2016-03-18,2,03-18 00:00:00,True,False,False,False,False,True
1649.0,4,78,2016,3,1,1,Friday,11,18,2016-03-18,2,03-18 01:00:00,True,False,False,False,False,True
1608.0,4,78,2016,3,1,2,Friday,11,18,2016-03-18,2,03-18 02:00:00,True,False,False,False,False,True
1575.0,4,78,2016,3,1,3,Friday,11,18,2016-03-18,2,03-18 03:00:00,True,False,False,False,False,True
1573.0,4,78,2016,3,1,4,Friday,11,18,2016-03-18,2,03-18 04:00:00,True,False,False,False,False,True
1618.0,4,78,2016,3,1,5,Friday,11,18,2016-03-18,2,03-18 05:00:00,True,False,False,False,False,True
1737.0,4,78,2016,3,1,6,Friday,11,18,2016-03-18,2,03-18 06:00:00,True,False,False,False,False,True
1955.0,4,78,2016,3,1,7,Friday,11,18,2016-03-18,2,03-18 07:00:00,True,False,False,False,False,True
2092.0,4,78,2016,3,1,8,Friday,11,18,2016-03-18,2,03-18 08:00:00,True,False,False,False,False,True
2067.0,4,78,2016,3,1,9,Friday,11,18,2016-03-18,2,03-18 09:00:00,True,False,False,False,False,True
2033.0,4,78,2016,3,1,10,Friday,11,18,2016-03-18,2,03-18 10:00:00,True,False,False,False,False,True
2016.0,4,78,2016,3,1,11,Friday,11,18,2016-03-18,2,03-18 11:00:00,True,False,False,False,False,True
1978.0,4,78,2016,3,1,12,Friday,11,18,2016-03-18,2,03-18 12:00:00,True,False,False,False,False,True
1963.0,4,78,2016,3,1,13,Friday,11,18,2016-03-18,2,03-18 13:00:00,True,False,False,False,False,True
1950.0,4,78,2016,3,1,14,Friday,11,18,2016-03-18,2,03-18 14:00:00,True,False,False,False,False,True
1908.0,4,78,2016,3,1,15,Friday,11,18,2016-03-18,2,03-18 15:00:00,True,False,False,False,False,True
1857.0,4,78,2016,3,1,16,Friday,11,18,2016-03-18,2,03-18 16:00:00,True,False,False,False,False,True
1836.0,4,78,2016,3,1,17,Friday,11,18,2016-03-18,2,03-18 17:00:00,True,False,False,False,False,True
1801.0,4,78,2016,3,1,18,Friday,11,18,2016-03-18,2,03-18 18:00:00,True,False,False,False,False,True
1773.0,4,78,2016,3,1,19,Friday,11,18,2016-03-18,2,03-18 19:00:00,True,False,False,False,False,True
1797.0,4,78,2016,3,1,20,Friday,11,18,2016-03-18,2,03-18 20:00:00,True,False,False,False,False,True
1889.0,4,78,2016,3,1,21,Friday,11,18,2016-03-18,2,03-18 21:00:00,True,False,False,False,False,True
1873.0,4,78,2016,3,1,22,Friday,11,18,2016-03-18,2,03-18 22:00:00,True,False,False,False,False,True
1785.0,4,78,2016,3,1,23,Friday,11,18,2016-03-18,2,03-18 23:00:00,True,False,False,False,False,True
1669.0,5,79,2016,3,1,0,Saturday,11,19,2016-03-19,2,03-19 00:00:00,True,False,False,False,True,False
1585.0,5,79,2016,3,1,1,Saturday,11,19,2016-03-19,2,03-19 01:00:00,True,False,False,False,True,False
1519.0,5,79,2016,3,1,2,Saturday,11,19,2016-03-19,2,03-19 02:00:00,True,False,False,False,True,False
1500.0,5,79,2016,3,1,3,Saturday,11,19,2016-03-19,2,03-19 03:00:00,True,False,False,False,True,False
1488.0,5,79,2016,3,1,4,Saturday,11,19,2016-03-19,2,03-19 04:00:00,True,False,False,False,True,False
1494.0,5,79,2016,3,1,5,Saturday,11,19,2016-03-19,2,03-19 05:00:00,True,False,False,False,True,False
1543.0,5,79,2016,3,1,6,Saturday,11,19,2016-03-19,2,03-19 06:00:00,True,False,False,False,True,False
1616.0,5,79,2016,3,1,7,Saturday,11,19,2016-03-19,2,03-19 07:00:00,True,False,False,False,True,False
1727.0,5,79,2016,3,1,8,Saturday,11,19,2016-03-19,2,03-19 08:00:00,True,False,False,False,True,False
1789.0,5,79,2016,3,1,9,Saturday,11,19,2016-03-19,2,03-19 09:00:00,True,False,False,False,True,False
1870.0,5,79,2016,3,1,10,Saturday,11,19,2016-03-19,2,03-19 10:00:00,True,False,False,False,True,False
1918.0,5,79,2016,3,1,11,Saturday,11,19,2016-03-19,2,03-19 11:00:00,True,False,False,False,True,False
1908.0,5,79,2016,3,1,12,Saturday,11,19,2016-03-19,2,03-19 12:00:00,True,False,False,False,True,False
1864.0,5,79,2016,3,1,13,Saturday,11,19,2016-03-19,2,03-19 13:00:00,True,False,False,False,True,False
1814.0,5,79,2016,3,1,14,Saturday,11,19,2016-03-19,2,03-19 14:00:00,True,False,False,False,True,False
1761.0,5,79,2016,3,1,15,Saturday,11,19,2016-03-19,2,03-19 15:00:00,True,False,False,False,True,False
1719.0,5,79,2016,3,1,16,Saturday,11,19,2016-03-19,2,03-19 16:00:00,True,False,False,False,True,False
1710.0,5,79,2016,3,1,17,Saturday,11,19,2016-03-19,2,03-19 17:00:00,True,False,False,False,True,False
1716.0,5,79,2016,3,1,18,Saturday,11,19,2016-03-19,2,03-19 18:00:00,True,False,False,False,True,False
1706.0,5,79,2016,3,1,19,Saturday,11,19,2016-03-19,2,03-19 19:00:00,True,False,False,False,True,False
1725.0,5,79,2016,3,1,20,Saturday,11,19,2016-03-19,2,03-19 20:00:00,True,False,False,False,True,False
1831.0,5,79,2016,3,1,21,Saturday,11,19,2016-03-19,2,03-19 21:00:00,True,False,False,False,True,False
1814.0,5,79,2016,3,1,22,Saturday,11,19,2016-03-19,2,03-19 22:00:00,True,False,False,False,True,False
1751.0,5,79,2016,3,1,23,Saturday,11,19,2016-03-19,2,03-19 23:00:00,True,False,False,False,True,False
1684.0,6,80,2016,3,1,0,Sunday,11,20,2016-03-20,2,03-20 00:00:00,True,False,False,False,True,False
1625.0,6,80,2016,3,1,1,Sunday,11,20,2016-03-20,2,03-20 01:00:00,True,False,False,False,True,False
1584.0,6,80,2016,3,1,2,Sunday,11,20,2016-03-20,2,03-20 02:00:00,True,False,False,False,True,False
1574.0,6,80,2016,3,1,3,Sunday,11,20,2016-03-20,2,03-20 03:00:00,True,False,False,False,True,False
1582.0,6,80,2016,3,1,4,Sunday,11,20,2016-03-20,2,03-20 04:00:00,True,False,False,False,True,False
1588.0,6,80,2016,3,1,5,Sunday,11,20,2016-03-20,2,03-20 05:00:00,True,False,False,False,True,False
1629.0,6,80,2016,3,1,6,Sunday,11,20,2016-03-20,2,03-20 06:00:00,True,False,False,False,True,False
1699.0,6,80,2016,3,1,7,Sunday,11,20,2016-03-20,2,03-20 07:00:00,True,False,False,False,True,False
1776.0,6,80,2016,3,1,8,Sunday,11,20,2016-03-20,2,03-20 08:00:00,True,False,False,False,True,False
1819.0,6,80,2016,3,1,9,Sunday,11,20,2016-03-20,2,03-20 09:00:00,True,False,False,False,True,False
1831.0,6,80,2016,3,1,10,Sunday,11,20,2016-03-20,2,03-20 10:00:00,True,False,False,False,True,False
1818.0,6,80,2016,3,1,11,Sunday,11,20,2016-03-20,2,03-20 11:00:00,True,False,False,False,True,False
1782.0,6,80,2016,3,1,12,Sunday,11,20,2016-03-20,2,03-20 12:00:00,True,False,False,False,True,False
1762.0,6,80,2016,3,1,13,Sunday,11,20,2016-03-20,2,03-20 13:00:00,True,False,False,False,True,False
1725.0,6,80,2016,3,1,14,Sunday,11,20,2016-03-20,2,03-20 14:00:00,True,False,False,False,True,False
1675.0,6,80,2016,3,1,15,Sunday,11,20,2016-03-20,2,03-20 15:00:00,True,False,False,False,True,False
1654.0,6,80,2016,3,1,16,Sunday,11,20,2016-03-20,2,03-20 16:00:00,True,False,False,False,True,False
1648.0,6,80,2016,3,1,17,Sunday,11,20,2016-03-20,2,03-20 17:00:00,True,False,False,False,True,False
1680.0,6,80,2016,3,1,18,Sunday,11,20,2016-03-20,2,03-20 18:00:00,True,False,False,False,True,False
1710.0,6,80,2016,3,1,19,Sunday,11,20,2016-03-20,2,03-20 19:00:00,True,False,False,False,True,False
1762.0,6,80,2016,3,1,20,Sunday,11,20,2016-03-20,2,03-20 20:00:00,True,False,False,False,True,False
1891.0,6,80,2016,3,1,21,Sunday,11,20,2016-03-20,2,03-20 21:00:00,True,False,False,False,True,False
1880.0,6,80,2016,3,1,22,Sunday,11,20,2016-03-20,2,03-20 22:00:00,True,False,False,False,True,False
1820.0,6,80,2016,3,1,23,Sunday,11,20,2016-03-20,2,03-20 23:00:00,True,False,False,False,True,False
1774.0,0,81,2016,3,1,0,Monday,12,21,2016-03-21,2,03-21 00:00:00,True,False,False,False,False,True
1726.0,0,81,2016,3,1,1,Monday,12,21,2016-03-21,2,03-21 01:00:00,True,False,False,False,False,True
1698.0,0,81,2016,3,1,2,Monday,12,21,2016-03-21,2,03-21 02:00:00,True,False,False,False,False,True
1698.0,0,81,2016,3,1,3,Monday,12,21,2016-03-21,2,03-21 03:00:00,True,False,False,False,False,True
1719.0,0,81,2016,3,1,4,Monday,12,21,2016-03-21,2,03-21 04:00:00,True,False,False,False,False,True
1781.0,0,81,2016,3,1,5,Monday,12,21,2016-03-21,2,03-21 05:00:00,True,False,False,False,False,True
1908.0,0,81,2016,3,1,6,Monday,12,21,2016-03-21,2,03-21 06:00:00,True,False,False,False,False,True
2145.0,0,81,2016,3,1,7,Monday,12,21,2016-03-21,2,03-21 07:00:00,True,False,False,False,False,True
2270.0,0,81,2016,3,1,8,Monday,12,21,2016-03-21,2,03-21 08:00:00,True,False,False,False,False,True
2266.0,0,81,2016,3,1,9,Monday,12,21,2016-03-21,2,03-21 09:00:00,True,False,False,False,False,True
2224.0,0,81,2016,3,1,10,Monday,12,21,2016-03-21,2,03-21 10:00:00,True,False,False,False,False,True
2196.0,0,81,2016,3,1,11,Monday,12,21,2016-03-21,2,03-21 11:00:00,True,False,False,False,False,True
2140.0,0,81,2016,3,1,12,Monday,12,21,2016-03-21,2,03-21 12:00:00,True,False,False,False,False,True
2115.0,0,81,2016,3,1,13,Monday,12,21,2016-03-21,2,03-21 13:00:00,True,False,False,False,False,True
2096.0,0,81,2016,3,1,14,Monday,12,21,2016-03-21,2,03-21 14:00:00,True,False,False,False,False,True
2039.0,0,81,2016,3,1,15,Monday,12,21,2016-03-21,2,03-21 15:00:00,True,False,False,False,False,True
1992.0,0,81,2016,3,1,16,Monday,12,21,2016-03-21,2,03-21 16:00:00,True,False,False,False,False,True
1948.0,0,81,2016,3,1,17,Monday,12,21,2016-03-21,2,03-21 17:00:00,True,False,False,False,False,True
1936.0,0,81,2016,3,1,18,Monday,12,21,2016-03-21,2,03-21 18:00:00,True,False,False,False,False,True
1924.0,0,81,2016,3,1,19,Monday,12,21,2016-03-21,2,03-21 19:00:00,True,False,False,False,False,True
1966.0,0,81,2016,3,1,20,Monday,12,21,2016-03-21,2,03-21 20:00:00,True,False,False,False,False,True
2089.0,0,81,2016,3,1,21,Monday,12,21,2016-03-21,2,03-21 21:00:00,True,False,False,False,False,True
2052.0,0,81,2016,3,1,22,Monday,12,21,2016-03-21,2,03-21 22:00:00,True,False,False,False,False,True
1944.0,0,81,2016,3,1,23,Monday,12,21,2016-03-21,2,03-21 23:00:00,True,False,False,False,False,True
1842.0,1,82,2016,3,1,0,Tuesday,12,22,2016-03-22,2,03-22 00:00:00,True,False,False,False,False,True
1766.0,1,82,2016,3,1,1,Tuesday,12,22,2016-03-22,2,03-22 01:00:00,True,False,False,False,False,True
1719.0,1,82,2016,3,1,2,Tuesday,12,22,2016-03-22,2,03-22 02:00:00,True,False,False,False,False,True
1687.0,1,82,2016,3,1,3,Tuesday,12,22,2016-03-22,2,03-22 03:00:00,True,False,False,False,False,True
1681.0,1,82,2016,3,1,4,Tuesday,12,22,2016-03-22,2,03-22 04:00:00,True,False,False,False,False,True
1731.0,1,82,2016,3,1,5,Tuesday,12,22,2016-03-22,2,03-22 05:00:00,True,False,False,False,False,True
1852.0,1,82,2016,3,1,6,Tuesday,12,22,2016-03-22,2,03-22 06:00:00,True,False,False,False,False,True
2068.0,1,82,2016,3,1,7,Tuesday,12,22,2016-03-22,2,03-22 07:00:00,True,False,False,False,False,True
2176.0,1,82,2016,3,1,8,Tuesday,12,22,2016-03-22,2,03-22 08:00:00,True,False,False,False,False,True
2153.0,1,82,2016,3,1,9,Tuesday,12,22,2016-03-22,2,03-22 09:00:00,True,False,False,False,False,True
2133.0,1,82,2016,3,1,10,Tuesday,12,22,2016-03-22,2,03-22 10:00:00,True,False,False,False,False,True
2095.0,1,82,2016,3,1,11,Tuesday,12,22,2016-03-22,2,03-22 11:00:00,True,False,False,False,False,True
2058.0,1,82,2016,3,1,12,Tuesday,12,22,2016-03-22,2,03-22 12:00:00,True,False,False,False,False,True
2032.0,1,82,2016,3,1,13,Tuesday,12,22,2016-03-22,2,03-22 13:00:00,True,False,False,False,False,True
2010.0,1,82,2016,3,1,14,Tuesday,12,22,2016-03-22,2,03-22 14:00:00,True,False,False,False,False,True
1968.0,1,82,2016,3,1,15,Tuesday,12,22,2016-03-22,2,03-22 15:00:00,True,False,False,False,False,True
1946.0,1,82,2016,3,1,16,Tuesday,12,22,2016-03-22,2,03-22 16:00:00,True,False,False,False,False,True
1908.0,1,82,2016,3,1,17,Tuesday,12,22,2016-03-22,2,03-22 17:00:00,True,False,False,False,False,True
1892.0,1,82,2016,3,1,18,Tuesday,12,22,2016-03-22,2,03-22 18:00:00,True,False,False,False,False,True
1888.0,1,82,2016,3,1,19,Tuesday,12,22,2016-03-22,2,03-22 19:00:00,True,False,False,False,False,True
1931.0,1,82,2016,3,1,20,Tuesday,12,22,2016-03-22,2,03-22 20:00:00,True,False,False,False,False,True
2016.0,1,82,2016,3,1,21,Tuesday,12,22,2016-03-22,2,03-22 21:00:00,True,False,False,False,False,True
1952.0,1,82,2016,3,1,22,Tuesday,12,22,2016-03-22,2,03-22 22:00:00,True,False,False,False,False,True
1821.0,1,82,2016,3,1,23,Tuesday,12,22,2016-03-22,2,03-22 23:00:00,True,False,False,False,False,True
1689.0,2,83,2016,3,1,0,Wednesday,12,23,2016-03-23,2,03-23 00:00:00,True,False,False,False,False,True
1612.0,2,83,2016,3,1,1,Wednesday,12,23,2016-03-23,2,03-23 01:00:00,True,False,False,False,False,True
1568.0,2,83,2016,3,1,2,Wednesday,12,23,2016-03-23,2,03-23 02:00:00,True,False,False,False,False,True
1530.0,2,83,2016,3,1,3,Wednesday,12,23,2016-03-23,2,03-23 03:00:00,True,False,False,False,False,True
1537.0,2,83,2016,3,1,4,Wednesday,12,23,2016-03-23,2,03-23 04:00:00,True,False,False,False,False,True
1560.0,2,83,2016,3,1,5,Wednesday,12,23,2016-03-23,2,03-23 05:00:00,True,False,False,False,False,True
1686.0,2,83,2016,3,1,6,Wednesday,12,23,2016-03-23,2,03-23 06:00:00,True,False,False,False,False,True
1881.0,2,83,2016,3,1,7,Wednesday,12,23,2016-03-23,2,03-23 07:00:00,True,False,False,False,False,True
2001.0,2,83,2016,3,1,8,Wednesday,12,23,2016-03-23,2,03-23 08:00:00,True,False,False,False,False,True
1988.0,2,83,2016,3,1,9,Wednesday,12,23,2016-03-23,2,03-23 09:00:00,True,False,False,False,False,True
1987.0,2,83,2016,3,1,10,Wednesday,12,23,2016-03-23,2,03-23 10:00:00,True,False,False,False,False,True
1989.0,2,83,2016,3,1,11,Wednesday,12,23,2016-03-23,2,03-23 11:00:00,True,False,False,False,False,True
1981.0,2,83,2016,3,1,12,Wednesday,12,23,2016-03-23,2,03-23 12:00:00,True,False,False,False,False,True
1971.0,2,83,2016,3,1,13,Wednesday,12,23,2016-03-23,2,03-23 13:00:00,True,False,False,False,False,True
1967.0,2,83,2016,3,1,14,Wednesday,12,23,2016-03-23,2,03-23 14:00:00,True,False,False,False,False,True
1927.0,2,83,2016,3,1,15,Wednesday,12,23,2016-03-23,2,03-23 15:00:00,True,False,False,False,False,True
1907.0,2,83,2016,3,1,16,Wednesday,12,23,2016-03-23,2,03-23 16:00:00,True,False,False,False,False,True
1900.0,2,83,2016,3,1,17,Wednesday,12,23,2016-03-23,2,03-23 17:00:00,True,False,False,False,False,True
1893.0,2,83,2016,3,1,18,Wednesday,12,23,2016-03-23,2,03-23 18:00:00,True,False,False,False,False,True
1903.0,2,83,2016,3,1,19,Wednesday,12,23,2016-03-23,2,03-23 19:00:00,True,False,False,False,False,True
1912.0,2,83,2016,3,1,20,Wednesday,12,23,2016-03-23,2,03-23 20:00:00,True,False,False,False,False,True
1967.0,2,83,2016,3,1,21,Wednesday,12,23,2016-03-23,2,03-23 21:00:00,True,False,False,False,False,True
1905.0,2,83,2016,3,1,22,Wednesday,12,23,2016-03-23,2,03-23 22:00:00,True,False,False,False,False,True
1790.0,2,83,2016,3,1,23,Wednesday,12,23,2016-03-23,2,03-23 23:00:00,True,False,False,False,False,True
1666.0,3,84,2016,3,1,0,Thursday,12,24,2016-03-24,2,03-24 00:00:00,True,False,False,False,False,True
1574.0,3,84,2016,3,1,1,Thursday,12,24,2016-03-24,2,03-24 01:00:00,True,False,False,False,False,True
1527.0,3,84,2016,3,1,2,Thursday,12,24,2016-03-24,2,03-24 02:00:00,True,False,False,False,False,True
1500.0,3,84,2016,3,1,3,Thursday,12,24,2016-03-24,2,03-24 03:00:00,True,False,False,False,False,True
